CustomerID,Gender,Age,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,OnlineSecurity,PaymentMethod,Complaints,TotalCharges,Churn
CUST1812,Male,62,17,Month-to-Month,112,FiberOptic,Yes,Yes,EWallet,No,1971,No
CUST1813,Male,20,14,Two-Year,87,FiberOptic,No,No,BankTransfer,No,1303,No
CUST1814,Male,44,13,Two-Year,93,DSL,No,No,EWallet,No,1227,No
CUST1815,Female,67,7,One-Year,44,FiberOptic,No,No,CreditCard,No,279,No
CUST1816,Male,60,44,Month-to-Month,114,FiberOptic,No,No,CreditCard,No,4989,No
CUST1817,Female,57,15,Two-Year,86,No,No,No,CreditCard,No,1318,No
CUST1818,Male,55,19,Month-to-Month,21,No,No,No,BankTransfer,No,383,No
CUST1819,Female,50,63,One-Year,108,FiberOptic,No,Yes,EWallet,No,6856,No
CUST1820,Male,45,35,Month-to-Month,68,FiberOptic,No,No,BankTransfer,No,2375,No
CUST1821,Male,18,35,One-Year,89,FiberOptic,Yes,Yes,EWallet,No,3067,Yes
CUST1822,Male,25,19,Month-to-Month,45,FiberOptic,No,Yes,Cash,No,943,Yes
CUST1823,Female,54,20,Month-to-Month,91,FiberOptic,No,No,BankTransfer,No,1893,No
CUST1824,Female,49,35,Month-to-Month,118,DSL,Yes,Yes,CreditCard,No,4139,No
CUST1825,Male,65,32,Month-to-Month,46,No,No,Yes,Cash,No,1431,No
CUST1826,Male,60,48,One-Year,108,FiberOptic,No,Yes,EWallet,No,5134,No
CUST1827,Female,54,44,Two-Year,37,FiberOptic,No,No,BankTransfer,No,1648,No
CUST1828,Female,21,24,Two-Year,73,FiberOptic,No,No,EWallet,No,1724,No
CUST1829,Female,47,61,Month-to-Month,20,No,No,Yes,EWallet,No,1295,No
CUST1830,Male,23,17,One-Year,80,DSL,No,No,BankTransfer,No,1427,No
CUST1831,Female,63,71,One-Year,22,FiberOptic,Yes,Yes,BankTransfer,No,1468,Yes
CUST1832,Male,36,50,Month-to-Month,87,FiberOptic,No,No,EWallet,No,4324,No
CUST1833,Female,49,65,Month-to-Month,60,DSL,No,No,EWallet,Yes,3818,Yes
CUST1834,Male,26,32,One-Year,56,FiberOptic,No,No,Cash,No,1834,No
CUST1835,Female,29,36,Two-Year,70,FiberOptic,Yes,No,CreditCard,No,2489,No
CUST1836,Female,28,13,One-Year,34,FiberOptic,No,No,EWallet,No,530,Yes
CUST1837,Female,63,70,Month-to-Month,27,DSL,No,Yes,CreditCard,No,1845,Yes
CUST1838,Female,33,58,Month-to-Month,57,FiberOptic,No,No,Cash,No,3343,Yes
CUST1839,Female,18,14,Month-to-Month,102,FiberOptic,No,Yes,CreditCard,Yes,1501,Yes
CUST1840,Male,62,37,One-Year,75,FiberOptic,No,No,CreditCard,No,2754,Yes
CUST1841,Female,38,68,One-Year,66,DSL,No,Yes,Cash,Yes,4496,No
CUST1842,Female,47,40,Month-to-Month,109,No,Yes,No,EWallet,No,4444,No
CUST1843,Female,30,59,Two-Year,29,FiberOptic,No,Yes,CreditCard,No,1645,No
CUST1844,Male,51,16,Month-to-Month,97,FiberOptic,Yes,Yes,EWallet,No,1523,No
CUST1845,Female,21,62,Two-Year,68,FiberOptic,No,No,EWallet,Yes,4207,No
CUST1846,Male,45,4,Month-to-Month,60,DSL,No,No,BankTransfer,No,142,No
CUST1847,Female,55,45,Month-to-Month,102,FiberOptic,No,No,EWallet,No,4555,Yes
CUST1848,Female,48,28,Month-to-Month,49,FiberOptic,No,No,EWallet,No,1452,Yes
CUST1849,Male,44,66,Month-to-Month,24,FiberOptic,No,No,CreditCard,No,1535,No
CUST1850,Female,22,31,Month-to-Month,114,FiberOptic,Yes,Yes,EWallet,No,3526,No
CUST1851,Male,42,3,Month-to-Month,90,FiberOptic,No,Yes,EWallet,No,350,No
CUST1852,Male,20,8,Month-to-Month,102,DSL,No,Yes,BankTransfer,No,897,No
CUST1853,Female,50,24,One-Year,50,FiberOptic,No,No,BankTransfer,No,1146,No
CUST1854,Male,21,15,Month-to-Month,71,DSL,No,Yes,CreditCard,No,967,No
CUST1855,Female,42,43,Month-to-Month,107,DSL,No,Yes,CreditCard,No,4693,No
CUST1856,Female,37,31,Month-to-Month,117,No,No,Yes,BankTransfer,No,3669,No
CUST1857,Male,51,45,One-Year,42,FiberOptic,Yes,Yes,BankTransfer,Yes,1873,No
CUST1858,Male,43,66,Month-to-Month,67,FiberOptic,No,No,Cash,No,4355,No
CUST1859,Male,22,8,Two-Year,59,FiberOptic,No,Yes,EWallet,Yes,421,Yes
CUST1860,Male,52,71,One-Year,25,No,Yes,No,CreditCard,No,1707,No
CUST1861,Female,45,57,Month-to-Month,57,FiberOptic,No,No,CreditCard,No,3221,Yes
CUST1862,Female,46,30,Month-to-Month,60,FiberOptic,No,No,EWallet,No,1702,No
CUST1863,Male,26,18,Month-to-Month,119,DSL,No,Yes,EWallet,No,2043,Yes
CUST1864,Female,69,69,Month-to-Month,46,No,No,No,CreditCard,No,3205,Yes
CUST1865,Female,55,39,Two-Year,94,FiberOptic,No,Yes,BankTransfer,No,3581,No
CUST1866,Female,67,60,Two-Year,88,FiberOptic,Yes,No,BankTransfer,No,5361,No
CUST1867,Female,23,43,Month-to-Month,76,DSL,Yes,Yes,EWallet,No,3200,No
CUST1868,Male,36,45,Month-to-Month,36,DSL,No,No,CreditCard,No,1528,No
CUST1869,Male,61,23,One-Year,90,DSL,Yes,No,EWallet,No,2026,No
CUST1870,Female,28,69,One-Year,110,DSL,No,No,BankTransfer,Yes,7529,Yes
CUST1871,Male,19,6,Month-to-Month,66,FiberOptic,No,No,Cash,No,347,Yes
CUST1872,Male,64,56,Month-to-Month,98,DSL,No,No,Cash,No,5403,No
CUST1873,Male,61,4,Month-to-Month,32,DSL,No,No,BankTransfer,No,163,No
CUST1874,Female,61,23,Two-Year,30,DSL,No,Yes,EWallet,No,676,No
CUST1875,Female,26,6,Month-to-Month,109,DSL,No,No,Cash,No,613,Yes
CUST1876,Female,38,32,Month-to-Month,105,DSL,No,No,BankTransfer,No,3423,No
CUST1877,Male,41,18,Two-Year,111,FiberOptic,No,No,CreditCard,No,1900,No
CUST1878,Female,51,15,One-Year,43,FiberOptic,No,Yes,EWallet,No,559,Yes
CUST1879,Female,39,40,Two-Year,112,DSL,Yes,No,EWallet,Yes,4481,No
CUST1880,Male,20,6,Month-to-Month,92,FiberOptic,No,Yes,Cash,No,474,No
CUST1881,Female,29,63,Month-to-Month,23,FiberOptic,No,Yes,EWallet,No,1479,No
CUST1882,Female,45,67,Two-Year,65,DSL,No,Yes,Cash,No,4412,No
CUST1883,Male,47,11,Month-to-Month,37,FiberOptic,No,Yes,Cash,No,479,No
CUST1884,Male,43,43,Month-to-Month,62,FiberOptic,No,No,BankTransfer,Yes,2582,Yes
CUST1885,Male,65,17,Month-to-Month,99,FiberOptic,No,No,Cash,No,1696,No
CUST1886,Female,38,4,Month-to-Month,52,FiberOptic,Yes,Yes,CreditCard,No,293,Yes
CUST1887,Female,45,63,Month-to-Month,112,DSL,No,No,EWallet,No,7013,No
CUST1888,Female,43,68,Two-Year,29,No,Yes,No,Cash,No,1981,No
CUST1889,Male,50,41,Two-Year,92,FiberOptic,No,No,EWallet,No,3856,No
CUST1890,Male,38,5,Two-Year,78,No,No,No,Cash,No,424,No
CUST1891,Female,52,32,Month-to-Month,50,DSL,Yes,No,BankTransfer,Yes,1666,No
CUST1892,Female,69,70,Month-to-Month,47,No,Yes,Yes,CreditCard,No,3267,No
CUST1893,Male,51,35,Month-to-Month,79,FiberOptic,No,No,EWallet,No,2850,Yes
CUST1894,Male,58,22,Two-Year,22,FiberOptic,Yes,No,BankTransfer,No,567,No
CUST1895,Male,68,65,Month-to-Month,74,DSL,Yes,No,EWallet,No,4852,No
CUST1896,Male,64,22,One-Year,33,FiberOptic,No,No,BankTransfer,No,669,No
CUST1897,Female,35,11,One-Year,77,No,No,No,CreditCard,Yes,758,No
CUST1898,Male,28,3,Month-to-Month,108,FiberOptic,No,No,Cash,No,231,Yes
CUST1899,Female,40,9,Month-to-Month,34,FiberOptic,No,Yes,BankTransfer,No,285,No
CUST1900,Female,65,60,Two-Year,21,No,Yes,Yes,EWallet,No,1200,No
CUST1901,Female,39,14,Two-Year,43,FiberOptic,No,No,EWallet,No,663,No
CUST1902,Male,34,18,Month-to-Month,97,FiberOptic,No,No,BankTransfer,No,1691,No
CUST1903,Male,22,23,Month-to-Month,83,FiberOptic,No,No,CreditCard,No,1837,No
CUST1904,Male,61,47,Two-Year,90,No,No,No,CreditCard,No,4145,No
CUST1905,Male,28,69,Month-to-Month,119,DSL,No,No,Cash,Yes,8243,Yes
CUST1906,Female,47,47,Month-to-Month,43,FiberOptic,No,No,Cash,No,1925,No
CUST1907,Male,32,30,Month-to-Month,46,FiberOptic,Yes,No,EWallet,No,1309,No
CUST1908,Male,44,25,Month-to-Month,56,FiberOptic,Yes,Yes,EWallet,No,1416,No
CUST1909,Female,52,28,Month-to-Month,113,FiberOptic,No,No,Cash,No,3241,Yes
CUST1910,Male,50,25,Month-to-Month,110,No,Yes,No,Cash,No,2654,Yes
CUST1911,Female,37,58,Month-to-Month,58,No,No,Yes,Cash,Yes,3404,Yes
CUST1912,Female,33,41,Month-to-Month,82,DSL,No,Yes,BankTransfer,No,3310,No
CUST1913,Female,51,25,Two-Year,98,FiberOptic,Yes,No,Cash,No,2438,Yes
CUST1914,Female,19,48,Two-Year,45,DSL,No,Yes,BankTransfer,No,2109,No
CUST1915,Female,52,10,Two-Year,84,DSL,Yes,No,BankTransfer,No,753,No
CUST1916,Female,57,11,One-Year,23,FiberOptic,No,No,Cash,Yes,260,No
CUST1917,Female,45,21,Month-to-Month,48,No,No,No,CreditCard,No,953,No
CUST1918,Female,64,45,Month-to-Month,20,FiberOptic,No,No,CreditCard,No,881,No
CUST1919,Male,56,7,Two-Year,69,DSL,No,No,EWallet,No,508,No
CUST1920,Male,23,64,Month-to-Month,105,DSL,Yes,No,Cash,No,6703,Yes
CUST1921,Male,26,64,Month-to-Month,30,FiberOptic,No,No,EWallet,No,1853,Yes
CUST1922,Male,37,2,One-Year,93,FiberOptic,No,No,Cash,No,156,No
CUST1923,Female,18,42,Month-to-Month,78,DSL,No,No,EWallet,No,3350,Yes
CUST1924,Male,25,54,Month-to-Month,81,FiberOptic,No,No,BankTransfer,Yes,4333,Yes
CUST1925,Female,40,16,Two-Year,100,No,No,Yes,Cash,No,1573,No
CUST1926,Male,20,18,Two-Year,55,FiberOptic,No,No,CreditCard,Yes,970,No
CUST1927,Male,21,59,Month-to-Month,75,FiberOptic,No,No,Cash,No,4463,Yes
CUST1928,Male,42,16,Two-Year,109,DSL,Yes,Yes,EWallet,Yes,1741,No
CUST1929,Female,64,6,One-Year,40,FiberOptic,No,Yes,EWallet,No,230,No
CUST1930,Male,55,57,One-Year,32,FiberOptic,No,Yes,EWallet,Yes,1818,No
CUST1931,Female,32,47,Month-to-Month,28,DSL,No,No,EWallet,Yes,1393,Yes
CUST1932,Female,38,48,Month-to-Month,30,No,Yes,No,EWallet,No,1471,Yes
CUST1933,Male,52,42,One-Year,94,FiberOptic,No,Yes,EWallet,No,4016,No
CUST1934,Male,63,60,Two-Year,89,FiberOptic,Yes,No,CreditCard,No,5426,No
CUST1935,Male,69,4,One-Year,20,DSL,No,No,EWallet,No,39,Yes
CUST1936,Female,31,2,Month-to-Month,89,DSL,No,Yes,CreditCard,Yes,190,Yes
CUST1937,Male,53,59,Month-to-Month,96,DSL,No,No,Cash,No,5644,No
CUST1938,Female,29,27,Two-Year,105,FiberOptic,No,No,BankTransfer,No,2924,No
CUST1939,Female,34,27,Month-to-Month,75,FiberOptic,Yes,No,CreditCard,No,2008,Yes
CUST1940,Male,56,7,Month-to-Month,50,DSL,Yes,Yes,Cash,No,274,Yes
CUST1941,Male,26,63,Month-to-Month,105,FiberOptic,No,Yes,BankTransfer,No,6547,No
CUST1942,Female,52,46,Month-to-Month,56,FiberOptic,Yes,Yes,CreditCard,No,2494,No
CUST1943,Female,30,63,One-Year,66,FiberOptic,No,No,CreditCard,No,4114,Yes
CUST1944,Female,32,12,One-Year,110,FiberOptic,Yes,No,Cash,No,1234,No
CUST1945,Male,35,13,Month-to-Month,97,No,No,No,EWallet,No,1201,No
CUST1946,Female,68,43,Month-to-Month,66,FiberOptic,No,No,CreditCard,No,2934,Yes
CUST1947,Male,50,17,Two-Year,88,FiberOptic,No,Yes,CreditCard,No,1455,No
CUST1948,Female,23,63,Month-to-Month,77,DSL,No,No,Cash,No,4859,No
CUST1949,Female,44,36,Month-to-Month,55,DSL,No,No,EWallet,Yes,1975,Yes
CUST1950,Male,40,8,Two-Year,51,DSL,No,No,BankTransfer,No,329,Yes
CUST1951,Female,44,69,Month-to-Month,117,FiberOptic,No,No,EWallet,No,8143,No
CUST1952,Male,51,36,Two-Year,83,DSL,No,No,EWallet,Yes,3047,No
CUST1953,Male,63,28,Month-to-Month,90,DSL,No,Yes,Cash,No,2560,No
CUST1954,Female,55,47,Month-to-Month,61,FiberOptic,No,Yes,EWallet,Yes,2932,No
CUST1955,Male,31,30,Month-to-Month,67,DSL,No,Yes,Cash,No,1935,No
CUST1956,Male,53,23,Two-Year,93,DSL,Yes,Yes,BankTransfer,No,2171,Yes
CUST1957,Female,25,16,Month-to-Month,100,DSL,No,No,CreditCard,Yes,1624,Yes
CUST1958,Male,52,14,Month-to-Month,49,FiberOptic,No,Yes,CreditCard,Yes,762,No
CUST1959,Male,36,71,Two-Year,40,DSL,Yes,Yes,Cash,No,2836,No
CUST1960,Male,47,52,Month-to-Month,79,FiberOptic,Yes,No,Cash,No,4140,No
CUST1961,Female,31,37,Month-to-Month,32,FiberOptic,No,No,EWallet,No,1154,Yes
CUST1962,Male,37,29,Month-to-Month,20,FiberOptic,No,No,EWallet,No,655,Yes
CUST1963,Female,66,67,One-Year,84,FiberOptic,No,No,CreditCard,No,5545,Yes
CUST1964,Female,42,15,Month-to-Month,52,FiberOptic,No,No,CreditCard,Yes,774,Yes
CUST1965,Male,57,47,Month-to-Month,57,DSL,No,No,CreditCard,No,2712,Yes
CUST1966,Male,41,46,Month-to-Month,44,DSL,No,Yes,Cash,No,1989,No
CUST1967,Male,31,52,Month-to-Month,45,DSL,Yes,No,BankTransfer,No,2366,No
CUST1968,Female,43,19,Two-Year,96,DSL,No,No,BankTransfer,No,1765,Yes
CUST1969,Male,55,21,Two-Year,78,DSL,Yes,No,Cash,No,1654,Yes
CUST1970,Male,40,64,One-Year,111,DSL,Yes,Yes,EWallet,No,7183,No
CUST1971,Male,39,37,Two-Year,52,FiberOptic,Yes,No,BankTransfer,No,1834,Yes
CUST1972,Male,65,27,One-Year,60,FiberOptic,No,Yes,EWallet,No,1545,Yes
CUST1973,Male,36,55,Month-to-Month,49,DSL,Yes,No,CreditCard,No,2743,Yes
CUST1974,Female,63,29,One-Year,76,FiberOptic,Yes,No,CreditCard,No,2297,No
CUST1975,Female,68,20,Month-to-Month,68,DSL,No,No,EWallet,Yes,1427,No
CUST1976,Male,20,25,Month-to-Month,67,DSL,Yes,No,CreditCard,No,1630,Yes
CUST1977,Male,59,70,Two-Year,91,FiberOptic,No,No,Cash,No,6387,No
CUST1978,Male,36,63,Month-to-Month,68,DSL,No,No,EWallet,Yes,4362,No
CUST1979,Male,26,36,Two-Year,66,DSL,No,No,EWallet,No,2423,No
CUST1980,Female,45,2,Month-to-Month,75,FiberOptic,Yes,No,EWallet,No,106,Yes
CUST1981,Male,37,22,One-Year,84,No,Yes,Yes,BankTransfer,No,1752,No
CUST1982,Female,62,16,Month-to-Month,31,FiberOptic,No,No,EWallet,No,409,No
CUST1983,Female,24,18,One-Year,88,DSL,Yes,Yes,EWallet,No,1507,No
CUST1984,Male,31,69,One-Year,107,FiberOptic,No,No,EWallet,Yes,7350,No
CUST1985,Female,26,54,Month-to-Month,25,FiberOptic,Yes,No,BankTransfer,No,1429,Yes
CUST1986,Female,36,30,Month-to-Month,108,FiberOptic,No,No,CreditCard,No,3187,No
CUST1987,Female,64,45,Month-to-Month,84,FiberOptic,No,No,BankTransfer,No,3854,No
CUST1988,Female,69,19,Month-to-Month,44,FiberOptic,No,Yes,Cash,Yes,795,No
CUST1989,Male,31,34,One-Year,20,DSL,No,Yes,EWallet,Yes,582,No
CUST1990,Male,55,13,Two-Year,51,FiberOptic,No,No,Cash,No,681,No
CUST1991,Female,53,43,Month-to-Month,22,FiberOptic,No,Yes,BankTransfer,Yes,982,Yes
CUST1992,Male,57,62,One-Year,68,FiberOptic,No,No,CreditCard,No,4215,No
CUST1993,Male,34,22,Two-Year,38,FiberOptic,No,Yes,CreditCard,No,818,No
CUST1994,Male,47,52,Month-to-Month,79,No,Yes,No,EWallet,No,4031,No
CUST1995,Male,26,52,One-Year,48,No,Yes,Yes,CreditCard,No,2527,No
CUST1996,Male,50,36,Two-Year,69,FiberOptic,No,No,BankTransfer,No,2520,No
CUST1997,Female,69,19,Month-to-Month,21,FiberOptic,Yes,No,BankTransfer,No,299,No
CUST1998,Male,42,38,Month-to-Month,92,No,No,No,CreditCard,No,3511,Yes
CUST1999,Male,31,70,Month-to-Month,75,DSL,Yes,Yes,EWallet,No,5312,No
CUST2000,Male,28,57,Two-Year,36,DSL,No,No,EWallet,No,2091,No
